Time,stamp.secs,stamp.nsecs,left,right
1609129578.080662,1609129578,79250097,0.0,0.0
1609129578.1954095,1609129578,194360017,0.0,0.0
1609129578.2953594,1609129578,294260978,0.0,0.0
1609129578.3923445,1609129578,389796972,0.0,0.0
1609129578.482478,1609129578,481435060,0.0,0.0
1609129578.5894587,1609129578,587407112,0.0,0.0
1609129578.6860964,1609129578,684684991,0.0,0.0
1609129578.7789974,1609129578,777585029,0.0,0.0
1609129578.8871439,1609129578,885004043,0.0,0.0
1609129578.989729,1609129578,988169908,0.0,0.0
1609129579.088148,1609129579,86023092,0.0,0.0
1609129579.1926248,1609129579,191231012,0.0,0.0
1609129579.2930372,1609129579,290700912,0.0,0.0
1609129579.3953972,1609129579,393906116,0.0,0.0
1609129579.490715,1609129579,490231037,0.0,0.0
1609129579.5940473,1609129579,593508958,0.0,0.0
1609129579.68755,1609129579,685597896,0.0,0.0
1609129579.787069,1609129579,786272048,0.0,0.0
1609129579.8842967,1609129579,883806943,0.0,0.0
1609129579.9798412,1609129579,978791952,0.0,0.0
1609129580.089056,1609129580,88493108,0.0,0.0
1609129580.1878078,1609129580,186961889,0.0,0.0
1609129580.2833214,1609129580,281758069,0.0,0.0
1609129580.3886533,1609129580,387187004,0.0,0.0
1609129580.485455,1609129580,483617067,0.0,0.0
1609129580.585738,1609129580,583635091,0.0,0.0
1609129580.6891675,1609129580,687176942,0.0,0.0
1609129580.7944114,1609129580,793495893,0.0,0.0
1609129580.8931978,1609129580,892653942,0.0,0.0
1609129580.9958014,1609129580,992754936,0.0,0.0
1609129581.096983,1609129581,96180915,0.0,0.0
1609129581.1953132,1609129581,194144964,0.0,0.0
1609129581.2924678,1609129581,291054964,0.0,0.0
1609129581.3877223,1609129581,386204957,0.0,0.0
1609129581.4802816,1609129581,477967023,0.0,0.0
1609129581.5816154,1609129581,581095933,0.0,0.0
1609129581.6771271,1609129581,675776004,0.0,0.0
1609129581.7808459,1609129581,779417991,0.0,0.0
1609129581.883846,1609129581,883228063,0.0,0.0
1609129581.986905,1609129581,985696077,0.0,0.0
1609129582.0876544,1609129582,86230993,0.0,0.0
1609129582.180724,1609129582,178632020,0.0,0.0
1609129582.2892623,1609129582,287252902,0.0,0.0
1609129582.3930655,1609129582,392553091,0.0,0.0
1609129582.4970837,1609129582,495232105,0.0,0.0
1609129582.5932853,1609129582,592251062,0.0,0.0
1609129582.700335,1609129582,697493076,0.0,0.0
1609129582.798159,1609129582,797161102,0.0,0.0
1609129582.9009213,1609129582,899715900,0.0,0.0
1609129583.0000324,1609129582,998270034,0.0,0.0
1609129583.1017413,1609129583,100470066,0.0,0.0
1609129583.199539,1609129583,197989940,0.0,0.0
1609129583.3029635,1609129583,301157951,0.0,0.0
1609129583.4028895,1609129583,401391983,0.0,0.0
1609129583.50302,1609129583,501307010,0.0,0.0
1609129583.6023936,1609129583,601453065,0.0,0.0
1609129583.7030766,1609129583,701575994,0.0,0.0
1609129583.7987912,1609129583,796967029,0.0,0.0
1609129583.89074,1609129583,890244960,0.0,0.0
1609129583.9863029,1609129583,985797882,0.0,0.0
1609129584.088954,1609129584,88150978,0.0,0.0
1609129584.1815715,1609129584,180351018,0.0,0.0
1609129584.2813768,1609129584,280055046,0.0,0.0
1609129584.3851013,1609129584,383857965,0.0,0.0
1609129584.4892762,1609129584,488696098,0.0,0.0
1609129584.5844927,1609129584,583455085,0.0,0.0
1609129584.6871362,1609129584,686100006,0.0,0.0
1609129584.7939641,1609129584,791239023,0.0,0.0
1609129584.8850474,1609129584,884046077,0.0,0.0
1609129584.9911797,1609129584,989547967,0.0,0.0
1609129585.0931299,1609129585,92588901,0.0,0.0
1609129585.1911893,1609129585,190680027,0.0,0.0
1609129585.2800741,1609129585,279534101,0.0,0.0
1609129585.387694,1609129585,385303020,0.0,0.0
1609129585.490941,1609129585,490447044,0.0,0.0
1609129585.5887175,1609129585,587609052,0.0,0.0
1609129585.688632,1609129585,687612056,0.0,0.0
1609129585.784156,1609129585,783005952,0.0,0.0
1609129585.878536,1609129585,878021001,0.0,0.0
1609129585.9875998,1609129585,985532999,0.0,0.0
1609129586.0919538,1609129586,90548992,0.0,0.0
1609129586.1906908,1609129586,188536882,0.0,0.0
1609129586.2906048,1609129586,289609909,0.0,0.0
1609129586.3913314,1609129586,390882968,0.0,0.0
1609129586.4945788,1609129586,493560075,0.0,0.0
1609129586.5986533,1609129586,597307920,0.0,0.0
1609129586.6902988,1609129586,688333034,0.0,0.0
1609129586.7887304,1609129586,788168907,0.0,0.0
